X Y Z R G B Scalar_field Scalar_field_#2 Scalar_field_#3 Scalar_field_#4 Scalar_field_#5 Scalar_field_#6 Scalar_field_#7 Nx Ny Nz
260730.83999634 2147595.91000366 835.29998779 2 1 0 7.000000 215370944.000000 19.000000 15225.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260727.79000092 2147597.27999878 832.40002441 2 1 0 7.000000 215370944.000000 19.000000 16449.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260727.48000336 2147595.29000092 831.83001709 1 1 0 7.000000 215370944.000000 19.000000 19813.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260755.04000092 2147553.34000015 850.03997803 1 1 0 7.000000 215370944.000000 23.000000 17323.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260737.16999817 2147578.55000305 828.51000977 1 1 0 7.000000 215370944.000000 21.000000 17716.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260725.94999695 2147596.47000122 832.36999512 1 1 0 7.000000 215370944.000000 19.000000 15269.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260724.01999664 2147599.52999878 835.15002441 1 1 0 7.000000 215370944.000000 19.000000 18655.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260721.08000183 2147604.25000000 828.09002686 1 1 0 7.000000 215370944.000000 18.000000 15531.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260752.15000153 2147555.59000015 852.83001709 1 1 0 7.000000 215370944.000000 23.000000 15313.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260728.77999878 2147591.93000031 829.95001221 1 1 0 7.000000 215370944.000000 19.000000 17039.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260727.93000031 2147593.26999664 831.91998291 1 1 0 7.000000 215370944.000000 19.000000 18655.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260739.61999893 2147572.40000153 829.17999268 1 1 0 7.000000 215370944.000000 21.000000 14985.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260735.33999634 2147579.26000214 828.96997070 1 1 0 7.000000 215370944.000000 20.000000 14745.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260729.26000214 2147588.98999786 828.23999023 2 1 0 7.000000 215370944.000000 20.000000 14614.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260723.98000336 2147597.41000366 833.69000244 1 1 0 7.000000 215370944.000000 19.000000 14854.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260755.83000183 2147542.65000153 846.59002686 1 1 0 7.000000 215370944.000000 24.000000 15531.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260734.30999756 2147577.00000000 826.63000488 1 1 0 7.000000 215370944.000000 20.000000 20796.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260732.69999695 2147579.56999969 827.41998291 2 1 0 7.000000 215370944.000000 20.000000 15335.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260724.37000275 2147592.87000275 828.48999023 1 1 0 7.000000 215370944.000000 19.000000 20577.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260729.47000122 2147584.20999908 825.83001709 1 1 0 7.000000 215370944.000000 20.000000 18633.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260727.79000092 2147586.87999725 827.08001709 1 1 0 7.000000 215370944.000000 20.000000 16492.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260721.26000214 2147597.26000214 834.07000732 2 1 0 7.000000 215370944.000000 19.000000 14679.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260749.34999847 2147553.36000061 838.10998535 2 1 0 7.000000 215370944.000000 23.000000 15335.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260730.73000336 2147582.81999969 826.88000488 1 1 0 7.000000 215370944.000000 20.000000 16034.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260756.20999908 2147539.52000046 844.96002197 1 1 0 7.000000 215370944.000000 24.000000 16449.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260729.26000214 2147582.19999695 824.58001709 1 1 0 7.000000 215370944.000000 20.000000 21058.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260731.15000153 2147575.77999878 823.63000488 1 1 0 7.000000 215370944.000000 20.000000 17017.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260717.87999725 2147596.63999939 829.96997070 1 1 0 7.000000 215370944.000000 19.000000 15182.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260755.25999832 2147537.70000076 838.63000488 1 1 0 7.000000 215370944.000000 24.000000 17148.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260752.95999908 2147541.61999893 839.63000488 1 1 0 7.000000 215370944.000000 23.000000 16667.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260715.55999756 2147597.25000000 829.26000977 1 1 0 7.000000 215370944.000000 19.000000 15357.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260747.54999924 2147549.86000061 830.91998291 2 1 0 7.000000 215370944.000000 23.000000 16755.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260717.05000305 2147591.80000305 827.80999756 1 1 0 7.000000 215370944.000000 19.000000 14854.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260715.62000275 2147594.04000092 827.77001953 1 1 0 7.000000 215370944.000000 19.000000 14876.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260746.29000092 2147548.95000076 829.40997314 2 1 0 7.000000 215370944.000000 23.000000 15553.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260753.02000046 2147535.61999893 837.22998047 1 1 0 7.000000 215370944.000000 24.000000 23046.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260751.13999939 2147538.56999969 838.82000732 1 1 0 7.000000 215370944.000000 24.000000 16318.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260717.44999695 2147589.83000183 821.55999756 1 1 0 7.000000 215370944.000000 19.000000 15007.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260750.84999847 2147535.54000092 839.64001465 1 1 0 7.000000 215370944.000000 24.000000 20250.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260730.94999695 2147566.44000244 818.15997314 1 1 0 7.000000 215370944.000000 21.000000 16427.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260715.01000214 2147591.43000031 827.29998779 1 1 0 7.000000 215370944.000000 19.000000 18590.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260749.86999893 2147534.61000061 834.09002686 1 1 0 7.000000 215370944.000000 24.000000 17476.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260731.47000122 2147563.00999832 816.28997803 2 1 0 7.000000 215370944.000000 21.000000 19507.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260747.84999847 2147537.49000168 832.20001221 1 1 0 7.000000 215370944.000000 23.000000 15968.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260746.72000122 2147539.22000122 830.46002197 2 1 0 7.000000 215370944.000000 23.000000 17672.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260718.01000214 2147583.62000275 819.55999756 1 1 0 7.000000 215370944.000000 19.000000 15488.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260748.38000107 2147535.93000031 835.98999023 1 1 0 7.000000 215370944.000000 24.000000 14789.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260717.13999939 2147584.37999725 821.30999756 1 1 0 7.000000 215370944.000000 19.000000 14439.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260715.83000183 2147586.41999817 820.45001221 1 1 0 7.000000 215370944.000000 19.000000 17235.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260714.62000275 2147588.33999634 824.42999268 1 1 0 7.000000 215370944.000000 19.000000 18415.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260718.56999969 2147579.19999695 815.59002686 1 1 0 7.000000 215370944.000000 20.000000 16645.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260750.40999985 2147532.72000122 831.63000488 2 1 0 7.000000 215370944.000000 24.000000 16274.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260749.59000015 2147531.12000084 830.73999023 2 1 0 7.000000 215370944.000000 24.000000 18065.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260746.45000076 2147536.00999832 831.05999756 1 1 0 7.000000 215370944.000000 23.000000 15750.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260747.70000076 2147531.62000084 829.25000000 1 1 0 7.000000 215370944.000000 24.000000 17388.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260742.84000015 2147539.06000137 823.52001953 2 1 0 7.000000 215370944.000000 23.000000 16208.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260713.55000305 2147584.29000092 811.84002686 1 1 0 7.000000 215370944.000000 19.000000 16471.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260745.90999985 2147533.11000061 829.35998535 2 1 0 7.000000 215370944.000000 23.000000 18262.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260715.34999847 2147580.34999847 814.32000732 1 1 0 7.000000 215370944.000000 19.000000 23199.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260714.34999847 2147581.87999725 811.64001465 1 1 0 7.000000 215370944.000000 19.000000 20031.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260742.00000000 2147535.93000031 826.40002441 1 1 0 7.000000 215370944.000000 23.000000 15619.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260710.73000336 2147583.20999908 811.34002686 1 1 0 7.000000 215370944.000000 19.000000 16099.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260745.45000076 2147530.57999992 827.00000000 1 1 0 7.000000 215370944.000000 24.000000 19442.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260746.04999924 2147526.07999992 825.91998291 1 1 0 7.000000 215370944.000000 24.000000 16340.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260739.66999817 2147535.93999863 824.51000977 1 1 0 7.000000 215370944.000000 23.000000 15029.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260741.68999863 2147529.98999977 826.46997070 1 1 0 7.000000 215370944.000000 23.000000 15204.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260743.18999863 2147527.29999924 821.84997559 2 1 0 7.000000 215370944.000000 23.000000 17126.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260740.04000092 2147532.22999954 826.53997803 1 1 0 7.000000 215370944.000000 23.000000 18306.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260740.56999969 2147529.13999939 823.90997314 1 1 0 7.000000 215370944.000000 23.000000 15138.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260736.68000031 2147532.72000122 826.61999512 1 1 0 7.000000 215370944.000000 23.000000 15553.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260742.68999863 2147523.39999962 825.52001953 1 1 0 7.000000 215370944.000000 24.000000 17694.000000 0.000000 0.000000 0.000000 0.999999 0.000978 0.000978
260741.59000015 2147525.06999969 823.59997559 1 1 0 7.000000 215370944.000000 24.000000 18764.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260739.63000107 2147525.60000038 821.63000488 1 1 0 7.000000 215370944.000000 23.000000 18568.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260741.20999908 2147521.97999954 823.70001221 1 1 0 7.000000 215370944.000000 24.000000 16645.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260736.72999954 2147525.92000008 817.95001221 1 1 0 7.000000 215370944.000000 23.000000 17738.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260732.23999786 2147530.45999908 807.47998047 1 1 0 7.000000 215370944.000000 23.000000 16208.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260730.80999756 2147530.45999908 830.03002930 1 1 0 7.000000 215370944.000000 23.000000 16121.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260730.63999939 2147529.51000023 816.42999268 1 1 0 7.000000 215370944.000000 23.000000 16755.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260730.11000061 2147530.17000008 809.34002686 1 1 0 7.000000 215370944.000000 23.000000 17847.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260728.26999664 2147529.63999939 805.59002686 1 1 0 7.000000 215370944.000000 22.000000 16318.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260731.26999664 2147524.03000069 812.64001465 1 1 0 7.000000 215370944.000000 23.000000 17650.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260725.98999786 2147531.77000046 802.79998779 2 1 0 7.000000 215370944.000000 22.000000 15575.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260733.56999969 2147516.39999962 814.59997559 2 1 0 7.000000 215370944.000000 24.000000 17738.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260729.36000061 2147522.70000076 812.09997559 1 1 0 7.000000 215370944.000000 23.000000 18043.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260727.70999908 2147525.18000031 812.29998779 1 1 0 7.000000 215370944.000000 23.000000 15444.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260731.52999878 2147519.35000038 815.91998291 1 1 0 7.000000 215370944.000000 23.000000 16208.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260727.15000153 2147525.64999962 802.15997314 1 1 0 7.000000 215370944.000000 23.000000 21014.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260727.08000183 2147523.79999924 803.02001953 1 1 0 7.000000 215370944.000000 23.000000 17148.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260734.45999908 2147510.48999977 809.47998047 2 1 0 7.000000 215370944.000000 24.000000 18218.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260732.44999695 2147513.59000015 813.51000977 1 1 0 7.000000 215370944.000000 24.000000 16624.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260731.16999817 2147515.53999996 814.39001465 1 1 0 7.000000 215370944.000000 24.000000 18284.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260730.05000305 2147517.21999931 814.59002686 1 1 0 7.000000 215370944.000000 23.000000 18459.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260727.54000092 2147521.04000092 816.28002930 1 1 0 7.000000 215370944.000000 23.000000 20556.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260726.23999786 2147522.90999985 812.55999756 2 1 0 7.000000 215370944.000000 23.000000 17563.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260726.16999817 2147522.78000069 800.94000244 1 1 0 7.000000 215370944.000000 23.000000 15422.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260729.05000305 2147518.20999908 816.10998535 1 1 0 7.000000 215370944.000000 23.000000 16208.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260734.09999847 2147508.18000031 809.46997070 1 1 0 7.000000 215370944.000000 24.000000 21888.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260732.23999786 2147511.00000000 810.54998779 1 1 0 7.000000 215370944.000000 24.000000 19005.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260725.69000244 2147520.65999985 801.44000244 1 1 0 7.000000 215370944.000000 23.000000 15925.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260735.40000153 2147504.42999983 803.21997070 2 1 0 7.000000 215370944.000000 24.000000 15793.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260730.52999878 2147511.55000019 809.59997559 1 1 0 7.000000 215370944.000000 24.000000 20010.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260731.33999634 2147509.18999958 810.15997314 1 1 0 7.000000 215370944.000000 24.000000 15946.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260725.90000153 2147512.34000015 799.53997803 1 1 0 7.000000 215370944.000000 23.000000 20119.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260731.31999969 2147505.92999983 807.63000488 2 1 0 7.000000 215370944.000000 24.000000 17192.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260722.05999756 2147519.67000008 798.39001465 1 1 0 7.000000 215370944.000000 23.000000 17410.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260721.30000305 2147520.78000069 796.90002441 1 1 0 7.000000 215370944.000000 22.000000 16973.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260720.70999908 2147512.00000000 792.60998535 2 1 0 7.000000 215370944.000000 23.000000 16776.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260719.94000244 2147513.11999989 791.09002686 1 1 0 7.000000 215370944.000000 23.000000 20425.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260725.55999756 2147504.76000023 795.27001953 2 1 0 7.000000 215370944.000000 23.000000 16973.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260789.22000027 2147577.86000061 905.40002441 1 1 0 7.000000 215370944.000000 25.000000 13827.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260788.31999969 2147570.12000275 885.78997803 1 1 0 7.000000 215370944.000000 24.000000 13937.000000 0.000000 0.000000 0.000000 0.999999 0.000978 0.000978
260785.42000008 2147568.43000031 883.36999512 1 1 0 7.000000 215370944.000000 24.000000 13893.000000 0.000000 0.000000 0.000000 0.999999 0.000978 0.000978
260781.29999924 2147574.29000092 889.45001221 1 1 0 7.000000 215370944.000000 24.000000 14745.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260781.57999992 2147569.61000061 882.85998535 1 1 0 7.000000 215370944.000000 24.000000 18065.000000 0.000000 0.000000 0.000000 0.999999 0.000978 0.000978
260786.27000046 2147566.56999969 886.78002930 1 1 0 7.000000 215370944.000000 25.000000 13849.000000 0.000000 0.000000 0.000000 0.999999 0.000978 0.000978
260789.67000008 2147546.08000183 864.03002930 1 1 0 7.000000 215370944.000000 25.000000 19682.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260788.81000042 2147547.34000015 861.33001709 1 1 0 7.000000 215370944.000000 25.000000 21386.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260790.73999977 2147545.72999954 869.52001953 1 1 0 7.000000 215370944.000000 25.000000 24095.000000 0.000000 0.000000 0.000000 0.999999 0.000978 0.000978
260781.12999916 2147559.84999847 888.46997070 1 1 0 7.000000 215370944.000000 25.000000 13609.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
260791.17000008 2147548.06999969 865.66998291 1 1 0 7.000000 215370944.000000 25.000000 20075.000000 0.000000 0.000000 0.000000 0.999999 0.000978 0.000978
